Date,Open,High,Low,Close,Volume
2/9/2011,105.68,105.95,105.22,105.68,159851
2/10/2011,105.17,105.83,104.96,105.71,143330
2/11/2011,105.39,106.49,105.31,106.37,137420
2/14/2011,106.33,106.68,106.2,106.63,105549
2/15/2011,106.33,106.43,106.04,106.25,94034
2/16/2011,106.65,107.09,106.53,106.95,107948
2/18/2011,107.43,107.63,107.17,107.53,107410
2/22/2011,106.35,106.91,105.03,105.31,330137
2/23/2011,105.26,105.49,104.04,104.71,315922
2/24/2011,104.51,104.96,103.65,104.6,276191
2/25/2011,105.03,105.8,104.99,105.75,121728
2/28/2011,106.12,106.5,105.84,106.37,238516
3/1/2011,106.82,106.84,104.54,104.54,269418
3/2/2011,104.46,105.31,104.37,104.85,201841
3/3/2011,105.77,106.79,105.77,106.65,156185
3/4/2011,106.61,106.61,105.17,105.87,192935
3/7/2011,106.16,106.35,104.46,104.94,177638
3/8/2011,105.19,106.24,104.79,105.93,121706
3/9/2011,105.69,106.04,105.26,105.8,137208
3/10/2011,104.71,104.71,103.74,103.86,306635
3/11/2011,103.41,104.94,103.41,104.54,153796
3/14/2011,103.92,104.17,103.13,103.96,167247
3/15/2011,101.17,103.28,101,102.8,404561
3/16/2011,102.43,102.69,100.13,100.84,389526
3/17/2011,102.32,102.56,101.54,102.1,201675
3/18/2011,103.41,103.41,102.32,102.54,146593
3/21/2011,103.75,104.28,103.66,104.09,156073
3/22/2011,104.02,104.21,103.68,103.72,157735
3/23/2011,103.53,104.32,103.02,104.06,233669
3/24/2011,104.66,105.15,104.13,105.03,126824
3/25/2011,105.26,105.8,105.11,105.35,109764
3/28/2011,105.62,105.86,105.09,105.13,189903
3/29/2011,104.99,105.84,104.67,105.8,126423
3/30/2011,106.35,106.82,106.28,106.51,120257
3/31/2011,106.43,106.65,106.25,106.37,145305
4/1/2011,107.08,107.36,106.6,106.88,80528
4/4/2011,107.09,107.28,106.62,106.94,74487
4/5/2011,106.65,107.34,106.65,106.94,233895
4/6/2011,107.48,107.5,106.86,107.25,162814
4/7/2011,107.1,107.5,106.48,107.06,122312
4/8/2011,107.5,107.52,106.19,106.63,98985
4/11/2011,106.77,107.08,106.1,106.28,159121
4/12/2011,105.74,105.82,105.13,105.51,119381
4/13/2011,106.04,106.08,105.13,105.55,210931
4/14/2011,104.92,105.74,104.54,105.56,89616
4/15/2011,105.74,106.2,105.49,105.93,90894
4/18/2011,104.67,104.94,103.93,104.77,173163
4/19/2011,104.96,105.42,104.69,105.42,89883
4/20/2011,106.67,107.04,106.58,106.84,197410
4/21/2011,107.39,107.39,107,107.32,228232
4/25/2011,107.28,107.41,106.9,107.21,112788
4/26/2011,107.59,108.36,107.52,108.13,96911
4/27/2011,108.42,109.03,107.92,108.85,82974
4/28/2011,108.73,109.34,108.69,109.2,75445
4/29/2011,109.25,109.57,109.18,109.49,112990
5/2/2011,109.98,110.06,109.09,109.26,149061
5/3/2011,109.13,109.26,108.36,108.93,76019
5/4/2011,108.91,108.91,107.73,108.16,122198
5/5/2011,107.59,108.24,106.73,107.23,112749
5/6/2011,108.28,108.81,107.3,107.73,158012
5/9/2011,107.74,108.44,107.56,108.16,75331
5/10/2011,108.47,109.23,108.38,109.07,200053
5/11/2011,108.93,108.93,107.42,107.9,198744
5/12/2011,107.64,108.58,107.08,108.49,129432
5/13/2011,108.53,108.54,107.23,107.55,144019
5/16/2011,107.23,107.94,106.71,106.88,129298
5/17/2011,106.43,106.94,106.1,106.86,162284
5/18/2011,106.97,107.9,106.77,107.85,84788
5/19/2011,108.2,108.32,107.6,107.99,306057
5/20/2011,107.81,107.92,107.06,107.26,108753
5/23/2011,105.91,106.32,105.64,106.01,155218
5/24/2011,106.32,106.48,105.75,105.91,102126
5/25/2011,105.43,106.6,105.43,106.26,70972
5/26/2011,105.99,106.88,105.77,106.67,73439
5/27/2011,107.04,107.41,106.94,107.16,54234
5/31/2011,108.19,108.24,107.42,108.22,196591
6/1/2011,107.96,107.96,105.77,105.82,252969
6/2/2011,105.91,106.1,105.14,105.7,241378
6/3/2011,104.4,105.45,104.4,104.67,169139
6/6/2011,104.46,104.56,103.48,103.58,129058
6/7/2011,103.99,104.35,103.42,103.44,232128
6/8/2011,103.28,103.61,102.89,103.02,99783
6/9/2011,103.34,104.22,103.08,103.79,49380
6/10/2011,103.4,103.42,102.14,102.34,121637
6/13/2011,102.57,102.86,101.95,102.41,88776
6/14/2011,103.37,104.12,103.37,103.74,85920
6/15/2011,102.9,103.16,101.7,101.94,90825
6/16/2011,101.96,102.58,101.38,102.13,75260
6/17/2011,103.1,103.12,102.13,102.4,66980
6/20/2011,102.09,103.16,102.07,102.98,61156
6/21/2011,103.47,104.54,103.4,104.37,150942
6/22/2011,104.12,104.63,103.71,103.76,120854
6/23/2011,102.52,103.44,101.79,103.42,297168
6/24/2011,103.44,103.47,102.11,102.27,129807
6/27/2011,102.34,103.53,102.13,103.14,88278
6/28/2011,103.59,104.49,103.47,104.45,67448
6/29/2011,105.01,105.55,104.62,105.41,142135
6/30/2011,105.76,106.54,105.64,106.4,141558
7/1/2011,106.44,108.08,106.28,107.99,158233
7/5/2011,107.92,108.08,107.58,107.82,104170
7/6/2011,107.63,108.12,107.36,107.99,107563
7/7/2011,108.97,109.41,108.79,109.18,221573
7/8/2011,107.92,108.43,107.59,108.43,119763
7/11/2011,107.08,107.44,106.19,106.42,105186
7/12/2011,106.21,107.07,105.95,105.95,150150
7/13/2011,106.52,107.42,106.09,106.32,147065
7/14/2011,106.6,107.03,105.39,105.62,63368
7/15/2011,106.21,106.32,105.49,106.21,45869
7/18/2011,105.76,105.82,104.52,105.31,106565
7/19/2011,105.94,107.11,105.88,107.03,264554
7/20/2011,107.36,107.38,106.83,107.03,102908
7/21/2011,107.58,108.67,107.38,108.45,265650
7/22/2011,108.45,108.63,107.92,108.54,102325
7/25/2011,107.47,108.45,107.4,107.92,208254
7/26/2011,107.84,107.99,107.29,107.47,157435
7/27/2011,106.87,106.91,105.19,105.33,533381
7/28/2011,105.29,106.23,104.89,105.03,191811
7/29/2011,104.01,105.24,103.55,104.22,220667
8/1/2011,105.62,105.64,102.88,103.85,494399
8/2/2011,103.12,103.6,101.2,101.26,293025
8/3/2011,101.36,101.88,99.64,101.77,431578
8/4/2011,100.4,100.48,96.844,96.999,571822
8/5/2011,98.227,98.464,94.288,96.786,610646
8/8/2011,93.481,95.441,90.41,90.588,896397
8/9/2011,92.314,94.692,88.984,94.637,657551
8/10/2011,92.988,93.73,90.358,90.534,457179
8/11/2011,91.257,95.853,91.046,94.505,1042598
8/12/2011,95.661,96.106,94.618,95.26,348385
8/15/2011,96.192,97.329,95.977,97.21,175752
8/16/2011,96.309,97.309,95.441,96.395,299159
8/17/2011,96.981,97.694,95.756,96.502,182054
8/18/2011,93.972,94.08,91.47,92.493,594331
8/19/2011,91.134,93.301,90.728,90.728,292243
8/22/2011,92.865,92.912,90.623,90.8,279455
8/23/2011,91.275,93.972,90.819,93.935,342438
8/24/2011,93.746,95.298,93.518,95.221,171245
8/25/2011,95.863,96.27,93.124,93.793,333613
8/26/2011,93.164,95.479,91.715,95.031,223965
8/29/2011,96.413,97.832,96.327,97.793,180277
8/30/2011,97.435,98.674,96.68,97.979,147326
8/31/2011,98.734,99.56,97.783,98.484,243772
9/1/2011,98.532,99.469,97.474,97.528,311777
9/2/2011,95.555,95.947,94.682,94.994,99284
9/6/2011,92.337,94.448,92.303,94.326,155521
9/7/2011,95.815,97.009,95.498,96.991,226476
9/8/2011,96.405,97.509,95.834,95.987,131160
9/9/2011,94.921,95.174,92.978,93.452,197569
9/12/2011,92.314,94.136,92.015,94.136,183001
9/13/2011,94.431,95.279,93.793,94.901,219432
9/14/2011,95.461,97.378,94.23,96.309,464683
9/15/2011,97.289,97.96,96.482,97.9,145932
9/16/2011,98.267,98.802,97.607,98.503,89571
9/19/2011,96.844,97.96,96.27,97.577,53850
9/20/2011,97.979,98.872,97.378,97.416,175234
9/21/2011,97.528,97.744,94.467,94.467,157621
9/22/2011,91.876,92.581,90.269,91.506,476908
9/23/2011,90.9,92.496,90.849,91.929,371245
9/26/2011,92.856,94.288,91.611,94.166,218588
9/27/2011,96.152,96.893,94.741,95.25,696437
9/28/2011,95.498,95.967,93.173,93.351,222480
9/29/2011,94.941,95.279,92.355,94.02,134540
9/30/2011,92.717,93.518,91.657,91.78,206702
10/3/2011,91.239,92.285,88.968,88.968,375622
10/4/2011,87.905,91.166,87.106,90.918,322121
10/5/2011,91.221,92.941,90.441,92.726,316910
10/6/2011,92.67,94.524,91.999,94.515,658369
10/7/2011,95.012,95.012,93.255,93.783,707254
10/10/2011,95.535,96.962,95.461,96.962,189668
10/11/2011,96.433,97.289,96.299,96.922,747936
10/12/2011,97.773,98.96,97.548,97.813,574209
10/13/2011,97.269,97.92,96.55,97.674,410505
10/14/2011,98.862,99.359,98.354,99.29,477562
10/17/2011,98.842,98.96,97.21,97.435,349178
10/18/2011,97.397,100.06,96.64,99.379,292194
10/19/2011,99.2,99.73,97.88,98.138,121663
10/20/2011,98.424,98.842,97.174,98.574,76893
10/21/2011,99.75,100.56,99.53,100.47,98333
10/24/2011,100.69,101.94,100.58,101.75,156224
10/25/2011,101.24,101.24,99.53,99.78,115446
10/26/2011,100.87,101.14,99.131,100.75,208713
10/27/2011,103.55,104.89,102.67,104.22,349822
10/28/2011,103.77,104.42,103.64,104.33,782292
10/31/2011,102.94,103.16,101.67,101.67,75824
11/1/2011,98.802,100.04,98.554,98.96,187306
11/2/2011,100.42,100.87,99.61,100.5,75633
11/3/2011,101.6,102.57,100.22,102.37,115781
11/4/2011,101.66,101.89,100.55,101.79,126793
11/7/2011,101.56,102.43,100.76,102.37,89605
11/8/2011,102.94,103.75,101.98,103.6,153039
11/9/2011,101.29,101.72,99.67,99.86,278379
11/10/2011,101.17,101.26,99.86,100.76,137357
11/11/2011,102,102.94,101.98,102.73,149598
11/14/2011,102.33,102.39,101.28,101.73,405460
11/15/2011,101.46,102.79,101.18,102.26,453581
11/16/2011,101.26,102.26,100.47,100.61,88683
11/17/2011,100.42,100.67,98.354,99.011,1116440
11/18/2011,99.329,99.479,98.522,98.862,212158
11/21/2011,97.455,97.587,96.182,97.084,266902
11/22/2011,96.814,97.359,96.098,96.572,296936
11/23/2011,95.766,95.785,94.515,94.524,280902
11/25/2011,94.336,95.393,94.25,94.25,85316
11/28/2011,96.874,97.378,96.337,97.064,175427
11/29/2011,97.319,97.979,96.991,97.359,152182
11/30/2011,100.12,101.51,99.86,101.35,478691
12/1/2011,101.2,101.83,100.93,101.28,121024
12/2/2011,102.31,102.57,101.2,101.22,143549
12/5/2011,102.85,103.11,101.72,102.31,219348
12/6/2011,102.3,103.03,101.98,102.41,76206
12/7/2011,102.06,103.13,101.4,102.76,97615
12/8/2011,101.98,102.18,100.25,100.51,105392
12/9/2011,100.97,102.45,100.91,102.22,994919
12/12/2011,101.33,101.33,99.89,100.76,143406
12/13/2011,101.29,101.75,99.31,99.8,183608
12/14/2011,99.359,99.75,98.522,98.674,1065924
12/15/2011,99.77,99.86,98.922,99.051,93098
12/16/2011,99.77,100.27,99.001,99.131,1669147
12/19/2011,99.57,99.75,97.92,98.118,512146
12/20/2011,99.63,101.22,99.63,101.05,162199
12/21/2011,100.99,101.42,100.2,101.35,205981
12/22/2011,101.7,102.3,101.53,102.3,1623823
12/23/2011,102.54,103.19,102.36,103.12,287497
12/27/2011,102.91,105.25,102.89,103.23,435700
12/28/2011,103.23,103.23,101.77,101.96,202088
12/29/2011,102.22,105.4,102.15,102.88,290430
12/30/2011,102.86,103.08,102.47,102.47,285077
1/3/2012,104.28,104.77,104.01,104.01,182969
1/4/2012,103.87,104.3,103.43,104.18,502712
1/5/2012,103.72,104.62,103.19,104.5,284186
1/6/2012,104.62,104.62,103.9,104.31,187078
1/9/2012,104.48,104.56,103.96,104.46,198396
1/10/2012,105.57,105.74,105.23,105.36,292815
1/11/2012,105.08,105.56,104.86,105.47,228441
1/12/2012,105.72,105.82,104.88,105.7,226721
1/13/2012,104.98,105.25,104.2,105.25,164992
1/17/2012,106.13,106.31,105.31,105.55,363521
1/18/2012,105.55,106.71,105.35,106.71,192945
1/19/2012,107.05,107.35,106.79,107.29,251690
1/20/2012,107.13,107.35,106.84,107.29,386970
1/23/2012,107.29,107.9,106.92,107.4,146791
1/24/2012,106.75,107.31,106.56,107.24,227656
1/25/2012,107.11,108.41,106.71,108.17,164235
1/26/2012,108.71,108.83,107.19,107.62,154218
1/27/2012,107.08,107.73,107.05,107.49,116685
1/30/2012,106.49,107.22,106.13,107.13,369553
1/31/2012,107.74,107.84,106.67,107.07,176501
2/1/2012,107.92,108.59,107.79,108.08,110993
2/2/2012,108.32,108.53,107.88,108.31,160349
2/3/2012,109.37,109.82,109.16,109.82,250150
2/6/2012,109.35,109.71,109.18,109.67,118944
2/7/2012,109.49,110.18,109.08,110,184115
2/8/2012,110.06,110.34,109.6,110.25,202868
2/9/2012,110.53,110.65,109.82,110.38,290318
2/10/2012,109.42,109.69,109.22,109.6,138425
2/13/2012,110.43,110.61,109.97,110.47,258281
2/14/2012,110.16,110.36,109.57,110.3,153141
2/15/2012,110.72,110.84,109.58,109.8,210827
2/16/2012,109.8,111.09,109.62,111.02,491640
2/17/2012,111.39,111.41,110.91,111.26,677336
2/21/2012,111.57,111.81,111.02,111.33,849995
2/22/2012,111.18,111.37,110.84,110.99,214019
2/23/2012,110.96,111.55,110.59,111.5,367776
2/24/2012,111.74,111.93,111.48,111.67,182667
2/27/2012,111,112.22,110.82,111.87,300222
2/28/2012,111.97,112.31,111.74,112.27,159063
2/29/2012,112.43,112.75,111.59,111.65,257352
3/1/2012,112.07,112.61,111.67,112.42,135835
3/2/2012,112.36,112.46,111.81,112.08,160094
3/5/2012,111.87,111.91,111.18,111.59,748768
3/6/2012,110.44,110.5,109.61,109.85,460833
3/7/2012,110.2,110.9,110.13,110.74,88987
3/8/2012,111.4,112.03,111.15,111.8,284309
3/9/2012,112.05,112.54,111.91,112.23,171461
3/12/2012,112.27,112.42,111.87,112.29,195801
3/13/2012,112.91,114.33,112.73,114.3,215332
3/14/2012,114.35,114.57,113.85,114.22,795894
3/15/2012,114.37,114.88,114.07,114.8,562354
3/16/2012,115.09,115.15,114.79,114.95,305203
3/19/2012,114.96,115.82,114.84,115.44,161144
3/20/2012,114.82,115.26,114.5,115.12,1469499
3/21/2012,115.18,115.29,114.7,114.94,181713
3/22/2012,114.09,114.39,113.77,114.05,709836
3/23/2012,114.23,114.55,113.56,114.51,125475
3/26/2012,115.29,116.05,115.29,116.05,226567
3/27/2012,116.2,116.27,115.67,115.73,640138
3/28/2012,115.69,115.83,114.51,115.17,224716
3/29/2012,114.47,115.11,114.02,114.97,2915357
3/30/2012,115.5,115.6,114.9,115.33,274965
4/2/2012,115.35,116.57,115.12,116.27,418203
4/3/2012,116.06,116.3,115.13,115.83,372568
4/4/2012,114.91,115.03,114.27,114.6,427465
4/5/2012,114.29,114.93,114.16,114.62,703257
4/9/2012,113.15,113.75,113.01,113.31,475374
4/10/2012,113.08,113.38,111.27,111.31,438202
4/11/2012,112.61,112.74,112.12,112.25,192911
4/12/2012,112.38,113.84,112.36,113.79,117765
4/13/2012,113.51,113.51,112.32,112.44,2697486
4/16/2012,113.02,113.15,111.93,112.3,922850
4/17/2012,113.02,114.25,112.96,114.02,555222
4/18/2012,113.52,114,113.42,113.62,469588
4/19/2012,113.66,114.06,112.4,112.89,927715
4/20/2012,113.4,113.77,113.02,113.06,125094
4/23/2012,111.93,112.23,111.44,112.1,362673
4/24/2012,112.25,112.82,112.18,112.54,523783
4/25/2012,113.64,114.14,113.56,114.1,191693
4/26/2012,113.9,115.03,113.79,114.88,175308
4/27/2012,115.29,115.41,114.62,115.12,196658
4/30/2012,114.88,114.91,114.37,114.59,276327
5/1/2012,114.64,116.11,114.51,115.36,588804
5/2/2012,114.73,115.15,114.34,115.01,172139
5/3/2012,115.11,115.13,113.96,114.17,197545
5/4/2012,113.56,113.64,112.27,112.3,407555
5/7/2012,111.89,112.77,111.86,112.4,1105322
5/8/2012,111.74,112.1,110.66,111.89,449834
5/9/2012,110.76,111.97,110.24,111.26,417110
5/10/2012,112.12,112.16,111.29,111.46,145174
5/11/2012,110.85,112.18,110.8,111.12,407687
5/14/2012,110.07,110.71,109.77,109.93,1063904
5/15/2012,109.81,110.5,109.16,109.33,1710450
5/16/2012,109.75,110.22,108.87,108.87,369801
5/17/2012,108.91,109.03,107.21,107.21,213995
5/18/2012,107.65,107.86,106.22,106.37,848635
5/21/2012,106.64,108.21,106.52,108.15,303080
5/22/2012,108.49,109.21,107.67,108.39,730405
5/23/2012,107.59,108.54,106.53,108.39,196464
5/24/2012,108.71,108.87,107.71,108.59,88853
5/25/2012,108.61,108.87,108.05,108.33,375417
5/29/2012,109.21,109.77,108.83,109.57,342203
5/30/2012,108.69,108.73,107.77,107.99,903500
5/31/2012,107.99,108.53,106.86,107.73,473398
6/1/2012,106.04,106.4,105.04,105.1,716452
6/4/2012,105.22,105.51,104.24,105.06,238380
6/5/2012,104.8,105.92,104.75,105.66,281607
6/6/2012,106.53,108.22,106.48,108.2,236117
6/7/2012,109.41,109.43,108.02,108.18,224338
6/8/2012,108.04,109.13,107.6,109.08,245021
6/11/2012,110.01,110.05,107.61,107.74,339972
6/12/2012,108.02,109.01,107.53,109.01,187831
6/13/2012,108.63,109.25,107.88,108.29,162250
6/14/2012,108.49,109.83,108.27,109.47,2434642
6/15/2012,109.85,110.62,109.66,110.47,255831
6/18/2012,110.09,111.01,109.81,110.71,538494
6/19/2012,111.26,112.27,111.2,111.81,195508
6/20/2012,111.84,112.16,110.85,111.62,263046
6/21/2012,111.79,111.82,109.07,109.18,173433
6/22/2012,109.71,110.17,109.31,109.95,318985
6/25/2012,108.86,108.86,107.81,108.22,273546
6/26/2012,108.52,109.08,107.91,108.75,391652
6/27/2012,109.13,109.93,109.08,109.69,334293
6/28/2012,109.03,109.55,108.2,109.45,190682
6/29/2012,111.4,112.24,111.12,112.19,338619
7/2/2012,112.51,112.63,111.71,112.51,287225
7/3/2012,112.51,113.29,112.38,113.21,178792
7/5/2012,112.89,113.21,112.34,112.75,342976
7/6/2012,111.65,111.85,111.11,111.69,531096
7/9/2012,111.61,111.69,111.02,111.54,197385
7/10/2012,112.1,112.22,110.17,110.54,357815
7/11/2012,110.6,110.89,109.93,110.56,221692
7/12/2012,109.91,110.5,109.27,109.95,480433
7/13/2012,110.31,111.94,110.31,111.84,533647
7/16/2012,111.57,111.9,111.18,111.57,182480
7/17/2012,112.04,112.61,110.91,112.4,325777
7/18/2012,112.11,113.4,112.03,113.19,269665
7/19/2012,113.46,113.84,113.08,113.48,573463
7/20/2012,112.85,113.01,112.36,112.45,673837
7/23/2012,110.81,111.61,110.31,111.29,501249
7/24/2012,111.38,111.38,109.61,110.45,592551
7/25/2012,110.64,110.89,109.79,110.37,565228
7/26/2012,112.02,112.43,111.45,112.17,457908
7/27/2012,112.82,114.58,112.64,114.32,1001437
7/30/2012,114.17,114.8,113.93,114.28,386722
7/31/2012,114.15,114.45,113.53,113.53,756747
8/1/2012,114.28,114.3,113.21,113.4,584474
8/2/2012,112.61,113.34,111.75,112.64,530836
8/3/2012,114.24,115.06,114.16,114.82,266307
8/6/2012,115.18,115.51,115.04,115.13,607510
8/7/2012,115.55,116.12,115.51,115.65,422109
8/8/2012,115.26,115.91,115.26,115.77,357519
8/9/2012,115.67,116.11,115.51,115.89,400381
8/10/2012,115.46,116.12,115.24,116.07,373531
8/13/2012,115.88,116.05,115.4,115.98,366243
8/14/2012,116.42,116.48,115.7,116.04,507348
8/15/2012,115.96,116.34,115.89,116.16,236443
8/16/2012,116.3,117.2,116.05,116.97,702141
8/17/2012,117.24,117.32,116.91,117.26,394531
8/20/2012,117.08,117.24,116.7,117.22,319830
8/21/2012,117.48,117.92,116.59,116.83,337638
8/22/2012,116.51,117.05,116.26,116.85,388658
8/23/2012,116.63,116.63,115.74,115.93,177590
8/24/2012,115.7,116.89,115.59,116.64,456262
8/27/2012,116.97,117.1,116.49,116.64,246051
8/28/2012,116.37,116.91,116.18,116.53,214699
8/29/2012,116.63,116.95,116.3,116.64,196408
8/30/2012,116.11,116.12,115.55,115.77,165377
8/31/2012,116.44,116.87,115.72,116.37,894212
9/4/2012,116.3,116.55,115.5,116.07,386133
9/5/2012,116.32,116.59,115.92,116.07,463005
9/6/2012,116.85,118.46,116.85,118.46,289974
9/7/2012,118.7,118.99,118.58,118.99,569779
9/10/2012,118.88,119.08,118.22,118.25,208093
9/11/2012,118.39,119.01,118.31,118.59,386811
9/12/2012,119.08,119.15,118.65,118.99,322727
9/13/2012,119.04,121.23,118.86,120.86,371997
9/14/2012,121.1,122.08,121.03,121.4,950200
9/17/2012,121.16,121.34,120.66,121.02,375673
9/18/2012,120.81,121.03,120.58,120.89,240838
9/19/2012,121.05,121.35,120.71,120.99,441334
9/20/2012,120.39,121.03,120.05,120.97,498028
9/21/2012,121.57,121.57,120.87,120.89,1437845
9/24/2012,120.3,120.99,120.21,120.71,541069
9/25/2012,121.01,121.22,119.46,119.5,317978
9/26/2012,119.4,119.46,118.44,118.74,193891
9/27/2012,119.3,120.15,118.99,119.89,648247
9/28/2012,119.46,119.8,118.97,119.38,291491
10/1/2012,119.75,120.71,119.4,119.57,545186
10/2/2012,120.11,120.28,119.24,119.72,301489
10/3/2012,120.08,120.52,119.48,120.21,164756
10/4/2012,120.71,121.26,120.56,121.16,250279
10/5/2012,121.74,121.96,120.75,121.12,277505
10/8/2012,120.69,120.89,120.48,120.73,154326
10/9/2012,120.61,120.67,119.48,119.57,397698
10/10/2012,119.46,119.57,118.6,118.76,322507
10/11/2012,119.57,119.74,118.83,118.83,481811
10/12/2012,118.87,119.3,118.17,118.4,555797
10/15/2012,118.7,119.51,118.32,119.44,399114
10/16/2012,119.95,120.71,119.91,120.61,927016
10/17/2012,120.71,121.3,120.58,121.2,180609
10/18/2012,120.85,121.45,120.44,120.87,234064
10/19/2012,120.61,120.61,118.56,118.81,390586
10/22/2012,118.66,119.06,117.91,118.89,556148
10/23/2012,117.6,117.71,116.74,117.17,573260
10/24/2012,117.58,117.77,116.7,116.89,403910
10/25/2012,117.75,117.9,116.51,117.24,536276
10/26/2012,117.11,117.52,116.36,117.15,339204
10/31/2012,117.62,117.7,116.59,117.03,648065
11/1/2012,117.45,118.48,117.37,118.38,350852
11/2/2012,119.12,119.12,117.26,117.35,997135
11/5/2012,117.17,117.81,116.84,117.58,410078
11/6/2012,117.9,118.93,117.81,118.44,303882
11/7/2012,117.45,117.45,115.27,115.88,1151085
11/8/2012,115.85,116.36,114.33,114.33,904943
11/9/2012,114.07,115.56,113.99,114.47,1140772
11/12/2012,114.9,115.03,114.37,114.61,198453
11/13/2012,113.99,115.38,113.85,114.22,484619
11/14/2012,114.56,114.69,112.41,112.82,375632
11/15/2012,112.72,113.1,112.03,112.39,679777
11/16/2012,112.67,113.22,111.68,112.96,445611
11/19/2012,114.3,115.31,114.25,115.27,369223
11/20/2012,115.14,115.53,114.45,115.38,407297
11/21/2012,115.46,115.68,115.25,115.64,158878
11/23/2012,116.16,117.2,116.07,117.13,201772
11/26/2012,116.59,116.97,116.19,116.97,438276
11/27/2012,116.8,117.2,116.22,116.38,325769
11/28/2012,115.86,117.33,115.24,117.3,279873
11/29/2012,117.73,118.15,117.24,117.79,323852
11/30/2012,117.84,118.02,117.44,117.67,427918
12/3/2012,118.32,118.42,117.17,117.3,449478
12/4/2012,117.26,117.56,116.74,117.07,269191
12/5/2012,117.22,117.79,116.37,117.33,283792
12/6/2012,117.22,117.73,117.07,117.66,132427
12/7/2012,118.15,118.26,117.47,118.03,326232
12/10/2012,117.9,118.36,117.84,118.1,255955
12/11/2012,118.6,119.46,118.54,118.87,648366
12/12/2012,119.44,119.81,118.85,118.97,390588
12/13/2012,118.95,119.24,117.93,118.21,391892
12/14/2012,117.97,118.18,117.6,117.84,349094
12/17/2012,118.08,119.28,118.08,119.28,505034
12/18/2012,119.42,120.63,119.24,120.46,886502
12/19/2012,120.69,120.69,119.59,119.59,1681500
12/20/2012,119.69,120.33,119.42,120.31,2057024
12/21/2012,118.68,119.46,118.54,119.22,785494
12/24/2012,118.6,118.6,118.29,118.43,283900
12/26/2012,118.65,118.73,117.61,117.87,428823
12/27/2012,117.94,118.18,116.42,117.76,788485
12/28/2012,117.1,117.65,116.4,116.44,597778
12/31/2012,116.21,118.59,116.11,118.43,1392310
1/2/2013,120.84,121.5,120.43,121.41,2384599
1/3/2013,121.44,121.73,120.87,121.3,1261417
1/4/2013,121.43,121.95,121.19,121.79,634016
1/7/2013,121.37,121.56,120.97,121.48,658378
1/8/2013,121.26,121.41,120.61,121.11,524332
1/9/2013,121.39,121.73,121.24,121.48,1336783
1/10/2013,122.09,122.38,121.48,122.33,559129
1/11/2013,122.36,122.38,121.97,122.38,619105
1/14/2013,122.24,122.34,121.84,122.28,523421
1/15/2013,121.71,122.45,121.64,122.33,585914
1/16/2013,122.07,122.51,121.97,122.33,440018
1/17/2013,122.9,123.5,122.65,123.12,666625
1/18/2013,123.14,123.55,122.67,123.48,2290780
1/22/2013,123.47,124.03,123.14,124.03,1604755
1/23/2013,124.09,124.37,123.87,124.21,894653
1/24/2013,124.07,124.9,123.95,124.29,1800114
1/25/2013,124.74,125.03,124.37,125.01,675300
1/28/2013,125.07,125.07,124.43,124.86,1308272
1/29/2013,124.63,125.52,124.56,125.39,749287
1/30/2013,125.39,125.58,124.76,124.88,830662
1/31/2013,124.75,125.14,124.47,124.58,488625
2/1/2013,125.39,125.97,125.19,125.76,2480101
2/4/2013,125.11,125.31,124.33,124.39,595873
2/5/2013,125.15,126.03,125.07,125.67,458726
2/6/2013,125.29,125.84,125.21,125.76,457474
2/7/2013,125.8,125.88,124.7,125.62,529189
2/8/2013,125.84,126.36,125.84,126.3,485398
2/11/2013,126.29,126.38,125.99,126.25,317063
2/12/2013,126.3,126.73,126.15,126.44,450762
2/13/2013,126.73,126.97,126.25,126.56,1171849
2/14/2013,126.23,126.88,126.06,126.75,300302
2/15/2013,126.86,126.95,126.08,126.58,364687
2/19/2013,126.78,127.52,126.77,127.46,400366
2/20/2013,127.43,127.46,125.86,125.86,1137738
2/21/2013,125.58,125.58,124.76,125.31,1561907
2/22/2013,125.76,126.36,125.47,126.36,1488417
2/25/2013,127.05,127.2,123.95,123.95,1170374
2/26/2013,124.56,124.97,123.77,124.82,1729515
2/27/2013,124.7,126.75,124.61,126.38,862212
2/28/2013,126.37,127.2,125.92,126.22,2670893
3/1/2013,125.67,126.74,125.18,126.56,1695497
3/4/2013,126.29,127.28,126.08,127.28,590504
3/5/2013,127.88,128.74,127.86,128.37,568144
3/6/2013,128.88,128.9,128.31,128.6,2074127
3/7/2013,128.8,128.98,128.62,128.84,500014
3/8/2013,129.34,129.49,128.74,129.34,786857
3/11/2013,129.29,129.83,129.09,129.8,396236
3/12/2013,129.76,129.87,129.15,129.52,539140
3/13/2013,129.62,129.89,129.21,129.71,502716
3/14/2013,130.08,130.49,130.01,130.41,737935
3/15/2013,130.29,130.45,129.82,130.21,845088
3/18/2013,129.01,130.08,128.89,129.5,901979
3/19/2013,129.79,129.93,128.38,129.21,664658
3/20/2013,129.92,130.31,129.78,130.08,1408722
3/21/2013,129.31,129.78,128.82,129.04,343564
3/22/2013,129.42,129.98,129.34,129.96,478763
3/25/2013,130.42,130.64,129,129.61,674123
3/26/2013,130.09,130.6,129.92,130.58,1505693
3/27/2013,129.76,130.6,129.53,130.5,430433
3/28/2013,130.5,131.11,130.33,130.8,401369
4/1/2013,130.91,131.64,130.11,130.44,677141
